study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA295782	SAMN04096003	SRX1307879	SRR2565883	9556	Papio cynocephalus	1cfa3a39830e7136cbb49e5f8fcd4b2b;bec2164180b37f4400fd4984787576c2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565883/SRR2565883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/003/SRR2565883/SRR2565883_2.fastq.gz	AMB_033
PRJNA295782	SAMN04096004	SRX1307880	SRR2565884	9556	Papio cynocephalus	71bb9e52b2782136d390fe35efcccbbc;385e096d7942d57264dbfcfb416b38aa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/004/SRR2565884/SRR2565884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/004/SRR2565884/SRR2565884_2.fastq.gz	AMB_034
PRJNA295782	SAMN04096012	SRX1307888	SRR2565892	9556	Papio cynocephalus	8db1755e29cf60e19b2408a6546de6b5;8af5ea5cad41887b9a96aea3e9c28a85	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/002/SRR2565892/SRR2565892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/002/SRR2565892/SRR2565892_2.fastq.gz	AMB_042
PRJNA295782	SAMN04096015	SRX1307891	SRR2565895	9556	Papio cynocephalus	cb820ed5656284cded158dc0ddd9744a;4fa4c1059832dd952d5c2ffcff3152bd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/005/SRR2565895/SRR2565895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/005/SRR2565895/SRR2565895_2.fastq.gz	AMB_045
PRJNA295782	SAMN04096020	SRX1307896	SRR2565900	9556	Papio cynocephalus	f69ed8079f9f4f834178a21c09a25c23;bbd4a2e2d1be6c21d7a20b31e88b5868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565900/SRR2565900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565900/SRR2565900_2.fastq.gz	AMB_050
PRJNA295782	SAMN04096021	SRX1307897	SRR2565901	9556	Papio cynocephalus	7e44b2735bb13cc360f294e779ae440f;568854af783b005ff9358d656709efd8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/001/SRR2565901/SRR2565901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/001/SRR2565901/SRR2565901_2.fastq.gz	AMB_051
PRJNA295782	SAMN04096028	SRX1307904	SRR2565908	100937	Papio papio	8421eb9f2ae5fb714215fd97eb878a59	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/008/SRR2565908/SRR2565908.fastq.gz	GK_010
PRJNA295782	SAMN04096030	SRX1307906	SRR2565910	100937	Papio papio	52cfc2d2968612b4667b57ccd101f953	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/000/SRR2565910/SRR2565910.fastq.gz	GK_012
PRJNA295782	SAMN04096034	SRX1307910	SRR2565914	9556	Papio cynocephalus	cfefcf2a1b023622ddf956a16e03f241;83715a43a772fe0049e0a286027bd13e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/004/SRR2565914/SRR2565914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/004/SRR2565914/SRR2565914_2.fastq.gz	HAP_gDNA
PRJNA295782	SAMN04099740	SRX1307915	SRR2565919	9556	Papio cynocephalus	2f4bb9cd550386293be6d2f3f8d19c3d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/009/SRR2565919/SRR2565919.fastq.gz	AMB_057
PRJNA295782	SAMN04096031	SRX1308524	SRR2566816	9556	Papio cynocephalus	8ce24a332a9a51346f90ab63fc9dbcb3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/006/SRR2566816/SRR2566816.fastq.gz	LIT_fDNA
