study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJEB59576	SAMEA14464458	ERX10380739	ERR10941430	210166	Cheracebus lugens	5f89b16f49541cc772166d69b301fcee;7dc4a868432a641e6bfc6a4e0841e52b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10941430/ERR10941430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10941430/ERR10941430_2.fastq.gz	PD_0001
PRJEB59576	SAMEA14464441	ERX10380748	ERR10941439	666519	Mico humilis	bc8b531be2dd357bfe487e0244d85712;c3575b00b9726c0f269a085e95d4c383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10941439/ERR10941439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10941439/ERR10941439_2.fastq.gz	PD_0002
PRJEB59576	SAMEA14464399	ERX10380758	ERR10941449	9507	Ateles belzebuth	27d002fe538f6b8f466c94a6cd4de155;d4aa0286c8e4d0265386a4f830694f43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10941449/ERR10941449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10941449/ERR10941449_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380759	ERR10941450	9507	Ateles belzebuth	36e951f5d9d33130fbea5452b1ba5996;5176f70d92ea404ae9045db9fb9bb253	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10941450/ERR10941450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10941450/ERR10941450_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380761	ERR10941452	9507	Ateles belzebuth	286c0474ed8159f8d04b3d48157cedc2;6d0e25e39b0043e31d0c6a412c5710aa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941452/ERR10941452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941452/ERR10941452_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380762	ERR10941453	9507	Ateles belzebuth	1fd21366f2d746c62cfd97287656336e;4f9810632e48465df3c4fc027215d2c8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10941453/ERR10941453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10941453/ERR10941453_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464399	ERX10380763	ERR10941454	9507	Ateles belzebuth	ef7b7e90119d7fda8e22146ed61c17e3;e2b448a35d14050d95b74e10f8ccb328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941454/ERR10941454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941454/ERR10941454_2.fastq.gz	PD_0004
PRJEB59576	SAMEA14464368	ERX10380766	ERR10941457	198115	Alouatta macconnelli	58f87fce010b05f9750e6cab96175344;bc65fa9d4eb8a6ceed8a3db1e7969200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941457/ERR10941457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941457/ERR10941457_2.fastq.gz	PD_0005
PRJEB59576	SAMEA14464368	ERX10380767	ERR10941458	198115	Alouatta macconnelli	cb281336b3425f4a81a25c2cfe6860ba;28260a0105bd4716d79c315499e9818b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10941458/ERR10941458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10941458/ERR10941458_2.fastq.gz	PD_0005
PRJEB59576	SAMEA14464473	ERX10380773	ERR10941464	280163	Chiropotes israelita	d1b111902a3865f6798fca8f205ac342;31a437229573c4b6cd5c6df0ccfa6148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10941464/ERR10941464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10941464/ERR10941464_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464473	ERX10380775	ERR10941466	280163	Chiropotes israelita	7198539afd875eafd1c6694f874d8bd9;214e5767bed9c50bb9ae6a441af36443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10941466/ERR10941466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10941466/ERR10941466_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464473	ERX10380777	ERR10941468	280163	Chiropotes israelita	2b7b9eb1983fb2eedd806785204209b8;e13143b5e1a724abca1d946142815797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10941468/ERR10941468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10941468/ERR10941468_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464473	ERX10380778	ERR10941469	280163	Chiropotes israelita	6cf3c55d29187a67fe48d61e4d5640a4;68b464ed3b2d404543792cd35a46d11f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10941469/ERR10941469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10941469/ERR10941469_2.fastq.gz	PD_0006
PRJEB59576	SAMEA14464448	ERX10380781	ERR10941472	37295	Cebus olivaceus	1a716ccc930a0df0b4f363dc2e617bb9;205d16f940ee1f5bd6a25086e642a474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10941472/ERR10941472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10941472/ERR10941472_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464448	ERX10380782	ERR10941473	37295	Cebus olivaceus	abedb1fc2ec3b14dbb6a02ef82153cca;d3a0550fd526f18e8b551afde5e49ee4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10941473/ERR10941473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10941473/ERR10941473_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464448	ERX10380785	ERR10941476	37295	Cebus olivaceus	f234a10ddb7792da2867a36639708f53;b1ef9f32eb809af3396398cd38965ebe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10941476/ERR10941476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10941476/ERR10941476_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464448	ERX10380786	ERR10941477	37295	Cebus olivaceus	fc6b37c371f1366af022a4d57c5f7451;5eb65cee21d47f994fc1712b55c015d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10941477/ERR10941477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10941477/ERR10941477_2.fastq.gz	PD_0007
PRJEB59576	SAMEA14464397	ERX10380787	ERR10941478	9505	Aotus trivirgatus	d66b4b8064d745e58430c05138a26ce8;8958207cfe79cd6820a41b4daf859cf9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10941478/ERR10941478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10941478/ERR10941478_2.fastq.gz	PD_0008
PRJEB59576	SAMEA14464397	ERX10380788	ERR10941479	9505	Aotus trivirgatus	1de53f7280e82e549b7d61df61ccf563;c61b513eed174d351d7cb318af630294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10941479/ERR10941479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10941479/ERR10941479_2.fastq.gz	PD_0008
PRJEB59576	SAMEA14464397	ERX10380791	ERR10941482	9505	Aotus trivirgatus	a84d32d2244fca30bcc2b9f5590340fe;2b827dfc5bf6136ea903204b44a7f457	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941482/ERR10941482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941482/ERR10941482_2.fastq.gz	PD_0008
PRJEB59576	SAMEA14464522	ERX10380798	ERR10941489	1079039	Saguinus inustus	f36ac4eb3e5c31c73341bc42ccfcf8e1;5c9db0ef2937498e452b12bbf0fd46d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10941489/ERR10941489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10941489/ERR10941489_2.fastq.gz	PD_0009
PRJEB59576	SAMEA14464442	ERX10380806	ERR10941497	2826950	Cebuella niveiventris	9bc54d4e751600c9b5bbeca436f21310;86662be928bec8117ff855c430991a54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10941497/ERR10941497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10941497/ERR10941497_2.fastq.gz	PD_0010
PRJEB59576	SAMEA14464442	ERX10380808	ERR10941499	2826950	Cebuella niveiventris	6b7a4a20bcc12a7e6c5da824a3cfcc18;bb649d8ce4606f7dd072c28231a07418	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941499/ERR10941499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941499/ERR10941499_2.fastq.gz	PD_0010
PRJEB59576	SAMEA14464557	ERX10380811	ERR10941502	1547595	Sapajus apella macrocephalus	b6e304bf4e831ccc5ed8773fbbc9d760;05efc041eabae021f9c0bc90cef43e32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10941502/ERR10941502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10941502/ERR10941502_2.fastq.gz	PD_0011
PRJEB59576	SAMEA14464557	ERX10380812	ERR10941503	1547595	Sapajus apella macrocephalus	6629db9d6e5f42f1e7a09bf4d3c940f2;aea5dd0677b5ecd22fa858e1964ff2b1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10941503/ERR10941503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10941503/ERR10941503_2.fastq.gz	PD_0011
PRJEB59576	SAMEA14464544	ERX10380820	ERR10941511	66265	Saimiri ustus	b2ca1670f5ba7ce6c7cad85917a71be8;af7f43a3481becfcbd2980a66b1eb17f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10941511/ERR10941511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10941511/ERR10941511_2.fastq.gz	PD_0012
PRJEB59576	SAMEA14464544	ERX10380822	ERR10941513	66265	Saimiri ustus	ece7aca2c7aa7c54b8357b982428a91b;c1cdfbfbb0218652b18696bda1c46088	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941513/ERR10941513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941513/ERR10941513_2.fastq.gz	PD_0012
PRJEB59576	SAMEA14464544	ERX10380824	ERR10941515	66265	Saimiri ustus	68d521169c60d9599e993e2abfc800e5;e872a4fc0146dc64257ccfc18fb9c614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10941515/ERR10941515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10941515/ERR10941515_2.fastq.gz	PD_0012
PRJEB59576	SAMEA14464450	ERX10380832	ERR10941523	1985288	Cebus unicolor	78c0ba5ba05ad94ba71ff0286489e5e0;f750fee0c2ab94ffa965a685965055f4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10941523/ERR10941523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10941523/ERR10941523_2.fastq.gz	PD_0013
PRJEB59576	SAMEA14464508	ERX10380835	ERR10941526	202457	Plecturocebus cupreus	0620dc38add5609bcbea80e73d7c60e8;21fa1c5ae72b6d71a9d2ee62654dd20c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10941526/ERR10941526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10941526/ERR10941526_2.fastq.gz	PD_0014
PRJEB59576	SAMEA14464508	ERX10380836	ERR10941527	202457	Plecturocebus cupreus	ddb82100c9e45bf18b0a8da4d552450c;6bda1cebf651bb440290f194c75c9af0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941527/ERR10941527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941527/ERR10941527_2.fastq.gz	PD_0014
PRJEB59576	SAMEA14464497	ERX10380841	ERR10941532	2946519	Pithecia vanzolinii	0fe88a73d41f27728bf96263f537e1e1;76471b3950b912b6f59a4e1d52b7f2e1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941532/ERR10941532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941532/ERR10941532_2.fastq.gz	PD_0015
PRJEB59576	SAMEA14464497	ERX10380845	ERR10941536	2946519	Pithecia vanzolinii	70dfb43d36df2e7c53ff3ec197814e8f;bc6a169b1cc05cef2ab83c29093ca6d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941536/ERR10941536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941536/ERR10941536_2.fastq.gz	PD_0015
PRJEB59576	SAMEA14464497	ERX10380847	ERR10941538	2946519	Pithecia vanzolinii	557edf4e0c07f7da4e0d0a96185c2d32;7515740f973dcb8d3919f0510e552152	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10941538/ERR10941538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10941538/ERR10941538_2.fastq.gz	PD_0015
PRJEB59576	SAMEA14464484	ERX10380855	ERR10941546	9489	Leontocebus nigricollis	b589274c80fdf20e75d67c43c3ed8e32;4f63ed085f8ed9e6c507715869f2356b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941546/ERR10941546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941546/ERR10941546_2.fastq.gz	PD_0017
PRJEB59576	SAMEA14464484	ERX10380861	ERR10941552	9489	Leontocebus nigricollis	b1c2726965baff19aee2e081490b087f;4aef8cae3ac5056f1408879b1c517c46	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941552/ERR10941552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10941552/ERR10941552_2.fastq.gz	PD_0017
PRJEB59576	SAMEA14464439	ERX10380863	ERR10941554	70825	Cacajao melanocephalus	11999905ae14e087db7576db019d1d41;3e2a370505c42cb39d3855ecf2b4b40b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941554/ERR10941554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10941554/ERR10941554_2.fastq.gz	PD_0018
PRJEB59576	SAMEA14464439	ERX10380866	ERR10941557	70825	Cacajao melanocephalus	c5af368de59a1047bea778ca0581ebcf;bb8935a660e541e1a0b59f564dc1523b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941557/ERR10941557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10941557/ERR10941557_2.fastq.gz	PD_0018
PRJEB59576	SAMEA14464415	ERX10380870	ERR10941561	535896	Cacajao ayresi	270088c85199d9a30d45cd7e700509ab;5ec59ae2b08884ef40801d7f9e7f336f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10941561/ERR10941561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10941561/ERR10941561_2.fastq.gz	PD_0019
PRJEB59576	SAMEA14464415	ERX10380876	ERR10941567	535896	Cacajao ayresi	90dbd9b8630617e5e67f720e3f132e02;f5f093fc01b441c43963553ae1d8e3fc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10941567/ERR10941567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10941567/ERR10941567_2.fastq.gz	PD_0019
PRJEB59576	SAMEA14464418	ERX10380883	ERR10941574	30596	Cacajao calvus	745403e1fcfa28efabc8df75f82ba66b;199fb9de3addab104d5164e27ff77fb7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10941574/ERR10941574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10941574/ERR10941574_2.fastq.gz	PD_0020
PRJEB59576	SAMEA14464419	ERX10380890	ERR10941581	30596	Cacajao calvus	c5fa6b72cea1c5d0588dd9accbf0efeb;13d7c43e22c9a47b1463f93df5c70315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10941581/ERR10941581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10941581/ERR10941581_2.fastq.gz	PD_0021
PRJEB59576	SAMEA14464419	ERX10380891	ERR10941582	30596	Cacajao calvus	ae01f67a45fe35a9ca59231298d65354;25fba747d4c295fd7e767935d5400c1b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941582/ERR10941582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10941582/ERR10941582_2.fastq.gz	PD_0021
PRJEB59576	SAMEA14464416	ERX10380894	ERR10941585	535896	Cacajao ayresi	a9d608a4816d7af550f32a75d2ef9d93;bd0ade040a815127a03699db16fe1de8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10941585/ERR10941585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10941585/ERR10941585_2.fastq.gz	PD_0022
PRJEB59576	SAMEA14464416	ERX10380899	ERR10941590	535896	Cacajao ayresi	eadd57d927ada81926f3af41456cd400;432586635af73ced7d6e613054359553	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10941590/ERR10941590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10941590/ERR10941590_2.fastq.gz	PD_0022
PRJEB59576	SAMEA14464416	ERX10380900	ERR10941591	535896	Cacajao ayresi	16c223adb09a5eebf593c707f13a7a04;e12f96d20e9f7c4b1fa3c9f4208fcfb2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10941591/ERR10941591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10941591/ERR10941591_2.fastq.gz	PD_0022
PRJEB59576	SAMEA14464420	ERX10380902	ERR10941593	30596	Cacajao calvus	9e08202f39e37f3a140ad8f8edd5ebaa;a130d009783e2c1c6c5b5cdb126d16fc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10941593/ERR10941593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10941593/ERR10941593_2.fastq.gz	PD_0023
PRJEB59576	SAMEA14464420	ERX10380905	ERR10941596	30596	Cacajao calvus	a1a258eddde87f4f0ee2b2e08c64abea;3fcae41bba818cb93aa26288bf394129	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10941596/ERR10941596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10941596/ERR10941596_2.fastq.gz	PD_0023
PRJEB59576	SAMEA14464420	ERX10380908	ERR10941599	30596	Cacajao calvus	c808de0d1e8580f73f77c2706d84f1f4;be0db0079f9bd12e90214cde592974f7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941599/ERR10941599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10941599/ERR10941599_2.fastq.gz	PD_0023
PRJEB59576	SAMEA14464421	ERX10380914	ERR10941605	30596	Cacajao calvus	2b868ad03300ee46f69269ac29aa0e87;a9e0d430cccda96cc344ef28263483d9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10941605/ERR10941605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10941605/ERR10941605_2.fastq.gz	PD_0024
PRJEB59576	SAMEA14464421	ERX10380916	ERR10941607	30596	Cacajao calvus	e51776bf5c0a937c1f39ea1573c5c141;fcf930acb1f7756ecdb081da1919c7a7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10941607/ERR10941607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10941607/ERR10941607_2.fastq.gz	PD_0024
PRJEB59576	SAMEA14464382	ERX10380918	ERR10941609	9503	Alouatta seniculus	c87f6f3f00acc37dff85cf95b1c4780a;f91e073ecbe8a3972a062b371295a451	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10941609/ERR10941609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10941609/ERR10941609_2.fastq.gz	PD_0025
PRJEB59576	SAMEA14464382	ERX10380919	ERR10941610	9503	Alouatta seniculus	92e449d9b0cff52ad52dd7a95b5c373b;25a2e6d34631d2f0ff543ec5532cdc5f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10941610/ERR10941610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10941610/ERR10941610_2.fastq.gz	PD_0025
PRJEB59576	SAMEA14464382	ERX10380922	ERR10941613	9503	Alouatta seniculus	3f9d62ab6b1936d7b1a5e8c2ffdde3e1;70729ee95f61392244e331fcfcdca92b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941613/ERR10941613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10941613/ERR10941613_2.fastq.gz	PD_0025
PRJEB59576	SAMEA14464376	ERX10380927	ERR10941618	1347729	Alouatta seniculus puruensis	f92a3c6d17fc164f8df2a77a071e71be;1748c454901eb36140b82b9bc46af91b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10941618/ERR10941618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10941618/ERR10941618_2.fastq.gz	PD_0026
PRJEB59576	SAMEA14464364	ERX10380933	ERR10941624	2905217	Alouatta discolor	00121e0eadb47c2d8919f436d35573e4;f494e50e37fa3c47ba2bde6db2153294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10941624/ERR10941624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10941624/ERR10941624_2.fastq.gz	PD_0027
PRJEB59576	SAMEA14464364	ERX10380936	ERR10941627	2905217	Alouatta discolor	30d5acfc8f5ef88ef860ec006ed3ff32;aa4339340078dd0025f5f26ac3ca752b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941627/ERR10941627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10941627/ERR10941627_2.fastq.gz	PD_0027
PRJEB59576	SAMEA112482821	ERX10380941	ERR10941632	54135	Allenopithecus nigroviridis	b26b7a83bc9da43214e883fa94cb6aa8;9a07324c8f4d62f6e44ccb857259bc31	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941632/ERR10941632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10941632/ERR10941632_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482821	ERX10380942	ERR10941633	54135	Allenopithecus nigroviridis	c38d2a6f184e1f2b3ed809e04c7a542d;0c6cf8a0355269bf13360991ec572993	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10941633/ERR10941633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10941633/ERR10941633_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482821	ERX10380944	ERR10941635	54135	Allenopithecus nigroviridis	748fe7ca2fa7f0eb104899322087d92c;142d83ab7f7accaabdf5e761c9364d13	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10941635/ERR10941635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10941635/ERR10941635_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482821	ERX10380945	ERR10941636	54135	Allenopithecus nigroviridis	1000d5cb170f9261a706a5b55139d554;9c68c3008baa4e8862969f20b9299c03	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941636/ERR10941636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10941636/ERR10941636_2.fastq.gz	PD_0028
PRJEB59576	SAMEA112482822	ERX10380949	ERR10941640	100224	Allochrocebus lhoesti	c80fdd71dddd855fd8433e37b1b17c6d;b00344382c0462f2413b752e42009941	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10941640/ERR10941640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10941640/ERR10941640_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380951	ERR10941642	100224	Allochrocebus lhoesti	4df24d5f7a316c10542027ebd1053777;a04d4f4b2db38cbf93e5d9a057b6d5b8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10941642/ERR10941642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10941642/ERR10941642_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380952	ERR10941643	100224	Allochrocebus lhoesti	d25f4b49475bb7408c0d279bbba6a794;bca4494aa4e5f3229db479b9ed154920	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10941643/ERR10941643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10941643/ERR10941643_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380953	ERR10941644	100224	Allochrocebus lhoesti	4fb732e6dc1d9e7b84da53ab7eb31f82;57e64e6738ed55a82b98e53ea2d5dea3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10941644/ERR10941644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10941644/ERR10941644_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482822	ERX10380954	ERR10941645	100224	Allochrocebus lhoesti	3b963ba010763844f74158dd34ac7dfd;20b810c54bb3beaba5037685dbac9a71	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10941645/ERR10941645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10941645/ERR10941645_2.fastq.gz	PD_0029
PRJEB59576	SAMEA112482823	ERX10380955	ERR10941646	147649	Allochrocebus preussi	006bee9c67101154dae5ebea18b36ada;9441b76eda8eb15e0793b0de0d2e2a58	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941646/ERR10941646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10941646/ERR10941646_2.fastq.gz	PD_0030
