study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA755322	SAMN20815278	SRX11857360	SRR15559176	208510	Papio cynocephalus x Papio anubis	cdd65ff3dc7b8f651e92ffb00f7d9171;50ae40c1f51916dcba6d17a135dd2381	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/076/SRR15559176/SRR15559176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/076/SRR15559176/SRR15559176_2.fastq.gz	AMB_178
PRJNA755322	SAMN20815238	SRX11857355	SRR15559181	208510	Papio cynocephalus x Papio anubis	a076a84df2001a9c18d7038b73ac6a2c;06a29e4ff741298279b9b660185753e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/081/SRR15559181/SRR15559181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/081/SRR15559181/SRR15559181_2.fastq.gz	AMB_171
PRJNA755322	SAMN20815145	SRX11857354	SRR15559182	208510	Papio cynocephalus x Papio anubis	7dafb2707c90c5c5b79b27178cdbf8c8;90f8581c9c68f0b721d137f54901981c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/082/SRR15559182/SRR15559182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/082/SRR15559182/SRR15559182_2.fastq.gz	AMB_170
PRJNA755322	SAMN20814983	SRX11857353	SRR15559183	208510	Papio cynocephalus x Papio anubis	0b12ab4d9aecfa74de430e3309b7d929;baf57e6fafb31d98d2cea6389224a167	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/083/SRR15559183/SRR15559183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/083/SRR15559183/SRR15559183_2.fastq.gz	AMB_169
PRJNA755322	SAMN20815124	SRX11857351	SRR15559185	208510	Papio cynocephalus x Papio anubis	2e74e5064a4c074f6d71fc05aea2ae0f;4a22fdce2bf55bb7ddeed87a873a8dbe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/085/SRR15559185/SRR15559185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/085/SRR15559185/SRR15559185_2.fastq.gz	AMB_165
PRJNA755322	SAMN20815187	SRX11857348	SRR15559188	208510	Papio cynocephalus x Papio anubis	1bf3e95f06f5ac0da47dcb883f6c5b83;b6f92fc82e94a4b8a33f86023d50ad96	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/088/SRR15559188/SRR15559188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/088/SRR15559188/SRR15559188_2.fastq.gz	AMB_159
PRJNA755322	SAMN20815234	SRX11857342	SRR15559194	208510	Papio cynocephalus x Papio anubis	1dd2e03533d61911332a95902dac506f;058ecd1323db4a6fc85e5b0f51aea501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/094/SRR15559194/SRR15559194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/094/SRR15559194/SRR15559194_2.fastq.gz	AMB_148
PRJNA755322	SAMN20815010	SRX11857338	SRR15559198	208510	Papio cynocephalus x Papio anubis	c16f4c91cfeee2c0f68d0b957fe7bd77;7af03b545fa42bfcab6a5531c466d1c2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/098/SRR15559198/SRR15559198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/098/SRR15559198/SRR15559198_2.fastq.gz	AMB_130
PRJNA755322	SAMN20815115	SRX11857337	SRR15559199	208510	Papio cynocephalus x Papio anubis	c904a5dd713ad3890fb149426336f222;5193eeeb5a18c151427ed085b6a0dbd3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/099/SRR15559199/SRR15559199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/099/SRR15559199/SRR15559199_2.fastq.gz	AMB_127
PRJNA755322	SAMN20815211	SRX11857334	SRR15559202	208510	Papio cynocephalus x Papio anubis	9e89261a5ec282699a50b0c7c0da615e;c89b5e6062d6f7ee7e47976be6676df2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR15559202/SRR15559202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR15559202/SRR15559202_2.fastq.gz	AMB_118
PRJNA755322	SAMN20814968	SRX11857332	SRR15559204	208510	Papio cynocephalus x Papio anubis	208aba278c5ef1b17e1ee37173e1ca0d;bc9571e6cafc70b0230b73c1aca47376	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15559204/SRR15559204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15559204/SRR15559204_2.fastq.gz	AMB_095
PRJNA755322	SAMN20815095	SRX11857330	SRR15559206	208510	Papio cynocephalus x Papio anubis	639b455ef3ff779312d31325e9d8dd4c;2fa04e9bc39cb180d6e65219691c442f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/006/SRR15559206/SRR15559206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/006/SRR15559206/SRR15559206_2.fastq.gz	AMB_087
PRJNA755322	SAMN20815161	SRX11857327	SRR15559209	208510	Papio cynocephalus x Papio anubis	03fd8dd616247132f1131e117e450446;c4537afbee95f3d4591102f3efbce0bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/009/SRR15559209/SRR15559209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/009/SRR15559209/SRR15559209_2.fastq.gz	AMB_083
