study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA433868	SAMN08887692	SRX3899902	SRR6956880	9555	Papio anubis	df960b6d046a53d65f2c79ed9b231154;12c216ed58197d26da454d9fb73847f4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956880/SRR6956880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956880/SRR6956880_2.fastq.gz	14250
PRJNA433868	SAMN08887733	SRX3899901	SRR6956881	9555	Papio anubis	dab90715aecd8d582236cfa230063462;5e8e85679d795edd8f488a4b40975c5b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/001/SRR6956881/SRR6956881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/001/SRR6956881/SRR6956881_2.fastq.gz	14668
PRJNA433868	SAMN08887693	SRX3899900	SRR6956882	9555	Papio anubis	6a5f463b108060a8b0f2585d0e6bfdf1;3c3d7a5f855750bb369e8d21b1d2d9a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956882/SRR6956882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956882/SRR6956882_2.fastq.gz	14330
PRJNA433868	SAMN08887710	SRX3899895	SRR6956887	9555	Papio anubis	49da15687e510a2a7a65efff0511c4eb;624f9fcd55ffa5a779486f2b4106c780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956887/SRR6956887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956887/SRR6956887_2.fastq.gz	14282
PRJNA433868	SAMN08887662	SRX3899894	SRR6956888	9555	Papio anubis	9477ea7ead9e06fadbecf3a4aaee33bc;c29db36ae447e5c937b88069648f0c73	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956888/SRR6956888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956888/SRR6956888_2.fastq.gz	14437
PRJNA433868	SAMN08887658	SRX3899893	SRR6956889	9555	Papio anubis	b1b6019760ae7e408db1fa331c4440d0;1293aa24ab1de050be47ea3bafe24669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/009/SRR6956889/SRR6956889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/009/SRR6956889/SRR6956889_2.fastq.gz	14498
PRJNA433868	SAMN08887685	SRX3899883	SRR6956899	9555	Papio anubis	91f75485f74137e244d4c722b7dd5e40;65b590e4950b8873a89ff98d38a6e962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/009/SRR6956899/SRR6956899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/009/SRR6956899/SRR6956899_2.fastq.gz	15736
PRJNA433868	SAMN08887687	SRX3899880	SRR6956902	9555	Papio anubis	c1c449c3327014aa794dd39392da99e7;ab8fdf4c247c18a114ecdc420e852da4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956902/SRR6956902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956902/SRR6956902_2.fastq.gz	16065
PRJNA433868	SAMN08887720	SRX3899876	SRR6956906	9555	Papio anubis	90805f8c438797f257fbc402eaf8223f;9321d356e121e7af088bfbd3d2b1dc37	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/006/SRR6956906/SRR6956906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/006/SRR6956906/SRR6956906_2.fastq.gz	14012
PRJNA433868	SAMN08887729	SRX3899875	SRR6956907	9555	Papio anubis	aff5381eca7bb4dec32a0935cdeafa51;00eb79ff973907ea88ab406f55ff776b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956907/SRR6956907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956907/SRR6956907_2.fastq.gz	13988
PRJNA433868	SAMN08887743	SRX3899872	SRR6956910	9555	Papio anubis	e28cdfa299c8dc7c4fcdd374847383fa;074d2e5c80cf4661aee3b6f79ac7e58e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956910/SRR6956910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956910/SRR6956910_2.fastq.gz	15204
PRJNA433868	SAMN08887705	SRX3899870	SRR6956912	9555	Papio anubis	edcc9d55a450b5bbd84bd9cd3df39299;ed464b091b63181f5da24b9805ee6aa6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956912/SRR6956912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956912/SRR6956912_2.fastq.gz	16122
PRJNA433868	SAMN08887762	SRX3899869	SRR6956913	9555	Papio anubis	9eaca18770595a681bc85f78d8fe9ea2;3b0b5c4e4e7cc6c52a0ff3ca0182f9f7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/003/SRR6956913/SRR6956913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/003/SRR6956913/SRR6956913_2.fastq.gz	16550
PRJNA433868	SAMN08887761	SRX3899868	SRR6956914	9555	Papio anubis	9b0e35e632b9523cd581cf9af6197713;93d06b05a5bfe95868c605ab81bb02f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/004/SRR6956914/SRR6956914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/004/SRR6956914/SRR6956914_2.fastq.gz	16702
PRJNA433868	SAMN08887699	SRX3899864	SRR6956918	9555	Papio anubis	860ed183363be6c2d4e86def39509de2;a783a851a675a986a07e1ebfc64d856d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956918/SRR6956918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956918/SRR6956918_2.fastq.gz	16678
