study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJNA433868	SAMN09426560	SRX4218696	SRR7345315	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/005/SRR7345315/SRR7345315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/005/SRR7345315/SRR7345315_2.fastq.gz	27814
PRJNA433868	SAMN09426556	SRX4218692	SRR7345319	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/009/SRR7345319/SRR7345319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/009/SRR7345319/SRR7345319_2.fastq.gz	27668
PRJNA433868	SAMN09426553	SRX4218691	SRR7345320	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/000/SRR7345320/SRR7345320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/000/SRR7345320/SRR7345320_2.fastq.gz	27592
PRJNA433868	SAMN09426554	SRX4218690	SRR7345321	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/001/SRR7345321/SRR7345321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR734/001/SRR7345321/SRR7345321_2.fastq.gz	27594
PRJNA433868	SAMN09606742	SRX4343629	SRR7473863	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7473863/SRR7473863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7473863/SRR7473863_2.fastq.gz	32132
PRJNA433868	SAMN09606788	SRX4343612	SRR7473880	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/000/SRR7473880/SRR7473880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/000/SRR7473880/SRR7473880_2.fastq.gz	34897
PRJNA433868	SAMN09606705	SRX4343593	SRR7473899	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7473899/SRR7473899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7473899/SRR7473899_2.fastq.gz	31666
PRJNA433868	SAMN09606711	SRX4343587	SRR7473905	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/005/SRR7473905/SRR7473905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/005/SRR7473905/SRR7473905_2.fastq.gz	31778
PRJNA433868	SAMN09606691	SRX4343583	SRR7473909	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7473909/SRR7473909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7473909/SRR7473909_2.fastq.gz	31288
PRJNA433868	SAMN09606692	SRX4343582	SRR7473910	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/000/SRR7473910/SRR7473910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/000/SRR7473910/SRR7473910_2.fastq.gz	31300
PRJNA433868	SAMN09606633	SRX4343580	SRR7473912	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7473912/SRR7473912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7473912/SRR7473912_2.fastq.gz	14895
PRJNA433868	SAMN09606768	SRX4343568	SRR7473924	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/004/SRR7473924/SRR7473924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/004/SRR7473924/SRR7473924_2.fastq.gz	32772
PRJNA433868	SAMN09606659	SRX4343560	SRR7473932	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7473932/SRR7473932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7473932/SRR7473932_2.fastq.gz	28102
